       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
      6.872  44.451416     0.3724    13.2261     5.1829      6.817    28.7664    38.1209 -9.990e-29
      6.869  44.451516     0.3635    13.2263     5.1835      6.814    28.7662    38.1208 -9.990e-29
      6.867  44.451584     0.3602    13.2264     5.1757      6.812    28.7662    38.1208 -9.990e-29
      6.868  44.451631     0.3657    13.2265     5.1771      6.813    28.7661    38.1207 -9.990e-29
      6.870  44.451755     0.3712    13.2267     5.1747      6.815    28.7660    38.1206 -9.990e-29
      6.874  44.452012     0.3613    13.2268     5.1741      6.819    28.7661    38.1208 -9.990e-29
      6.879  44.452353     0.3392    13.2269     5.1772      6.824    28.7663    38.1210 -9.990e-29
      6.885  44.452673     0.3447    13.2269     5.1802      6.830    28.7665    38.1213 -9.990e-29
      6.892  44.452925     0.3513    13.2269     5.1806      6.837    28.7667    38.1216 -9.990e-29
      6.898  44.453097     0.3491    13.2270     5.1820      6.843    28.7667    38.1216 -9.990e-29
      6.904  44.453206     0.3746    13.2270     5.1846      6.849    28.7668    38.1217 -9.990e-29
      6.909  44.453302     0.3712    13.2270     5.1845      6.854    28.7669    38.1218 -9.990e-29
      6.912  44.453359     0.3513    13.2270     5.1837      6.857    28.7669    38.1219 -9.990e-29
      6.912  44.453277     0.3602    13.2269     5.1804      6.857    28.7670    38.1219 -9.990e-29
      6.909  44.452923     0.3524    13.2266     5.1786      6.854    28.7670    38.1219 -9.990e-29
      6.905  44.452271     0.3480    13.2262     5.1782      6.850    28.7669    38.1216 -9.990e-29
      6.900  44.451531     0.3558    13.2258     5.1808      6.845    28.7667    38.1213 -9.990e-29
      6.894  44.451014     0.3347    13.2256     5.1848      6.839    28.7666    38.1210 -9.990e-29
      6.890  44.450857     0.3613    13.2256     5.1811      6.835    28.7664    38.1209 -9.990e-29
      6.886  44.451000     0.3613    13.2258     5.1814      6.831    28.7663    38.1208 -9.990e-29
      6.884  44.451249     0.3624    13.2261     5.1837      6.829    28.7662    38.1208 -9.990e-29
      6.882  44.451478     0.3978    13.2264     5.1802      6.827    28.7661    38.1207 -9.990e-29
      6.881  44.451648     0.3480    13.2266     5.1744      6.826    28.7660    38.1206 -9.990e-29
      6.880  44.451671     0.3580    13.2266     5.1768      6.825    28.7661    38.1207 -9.990e-29
      6.879  44.451515     0.3945    13.2265     5.1766      6.824    28.7660    38.1206 -9.990e-29
      6.878  44.451238     0.3635    13.2263     5.1779      6.823    28.7660    38.1206 -9.990e-29
      6.877  44.450947     0.3657    13.2261     5.1828      6.822    28.7660    38.1205 -9.990e-29
      6.878  44.450806     0.3491    13.2259     5.1824      6.823    28.7661    38.1205 -9.990e-29
      6.880  44.450861     0.3547    13.2258     5.1852      6.825    28.7662    38.1207 -9.990e-29
      6.884  44.451030     0.3491    13.2259     5.1855      6.829    28.7663    38.1208 -9.990e-29
      6.890  44.451226     0.3325    13.2260     5.1823      6.835    28.7663    38.1208 -9.990e-29
      6.896  44.451394     0.3281    13.2261     5.1835      6.841    28.7663    38.1209 -9.990e-29
      6.902  44.451507     0.3436    13.2262     5.1831      6.847    28.7663    38.1209 -9.990e-29
      6.908  44.451540     0.3447    13.2263     5.1833      6.853    28.7662    38.1208 -9.990e-29
      6.913  44.451498     0.3469    13.2263     5.1804      6.858    28.7662    38.1208 -9.990e-29
      6.915  44.451392     0.3856    13.2263     5.1804      6.860    28.7661    38.1207 -9.990e-29
      6.915  44.451192     0.3558    13.2262     5.1789      6.860    28.7661    38.1206 -9.990e-29
      6.913  44.450879     0.3303    13.2260     5.1811      6.858    28.7661    38.1205 -9.990e-29
      6.909  44.450533     0.3823    13.2258     5.1831      6.854    28.7660    38.1204 -9.990e-29
      6.904  44.450264     0.3403    13.2257     5.1779      6.849    28.7659    38.1202 -9.990e-29
      6.898  44.450089     0.4055    13.2255     5.1799      6.843    28.7660    38.1202 -9.990e-29
      6.892  44.450034     0.3801    13.2255     5.1811      6.837    28.7659    38.1202 -9.990e-29
      6.887  44.450099     0.3701    13.2255     5.1794      6.832    28.7660    38.1203 -9.990e-29
      6.884  44.450223     0.3989    13.2255     5.1788      6.829    28.7661    38.1204 -9.990e-29
      6.882  44.450384     0.3845    13.2256     5.1800      6.827    28.7661    38.1204 -9.990e-29
      6.881  44.450602     0.3370    13.2257     5.1800      6.826    28.7662    38.1205 -9.990e-29
      6.880  44.450810     0.4000    13.2257     5.1767      6.825    28.7663    38.1207 -9.990e-29
      6.878  44.450904     0.3635    13.2256     5.1764      6.823    28.7665    38.1209 -9.990e-29
      6.876  44.450832     0.3724    13.2254     5.1796      6.821    28.7666    38.1211 -9.990e-29
      6.873  44.450571     0.3325    13.2251     5.1826      6.818    28.7667    38.1211 -9.990e-29
      6.869  44.450148     0.3491    13.2247     5.1810      6.814    28.7668    38.1211 -9.990e-29
      6.866  44.449684     0.3580    13.2244     5.1857      6.811    28.7668    38.1210 -9.990e-29
      6.865  44.449446     0.3724    13.2243     5.1866      6.810    28.7667    38.1208 -9.990e-29
      6.867  44.449627     0.3535    13.2244     5.1890      6.812    28.7667    38.1209 -9.990e-29
      6.873  44.450100     0.3547    13.2248     5.1882      6.818    28.7667    38.1210 -9.990e-29
      6.882  44.450636     0.3535    13.2251     5.1924      6.827    28.7668    38.1212 -9.990e-29
      6.894  44.451108     0.4033    13.2255     5.1890      6.839    28.7667    38.1212 -9.990e-29
      6.907  44.451410     0.3248    13.2257     5.1871      6.852    28.7667    38.1213 -9.990e-29
      6.919  44.451540     0.3502    13.2258     5.1852      6.864    28.7667    38.1213 -9.990e-29
      6.929  44.451534     0.3370    13.2257     5.1844      6.874    28.7668    38.1214 -9.990e-29
      6.935  44.451449     0.3701    13.2256     5.1793      6.880    28.7669    38.1214 -9.990e-29
      6.936  44.451301     0.3358    13.2254     5.1757      6.881    28.7670    38.1215 -9.990e-29
      6.932  44.451095     0.3701    13.2252     5.1752      6.877    28.7670    38.1215 -9.990e-29
      6.922  44.450838     0.4033    13.2250     5.1733      6.867    28.7670    38.1215 -9.990e-29
      6.907  44.450621     0.3447    13.2248     5.1763      6.852    28.7670    38.1215 -9.990e-29
      6.889  44.450531     0.3469    13.2247     5.1763      6.834    28.7671    38.1215 -9.990e-29
      6.870  44.450501     0.3580    13.2246     5.1735      6.815    28.7672    38.1216 -9.990e-29
      6.853  44.450483     0.3336    13.2246     5.1816      6.799    28.7672    38.1215 -9.990e-29
      6.840  44.450487     0.3701    13.2246     5.1817      6.786    28.7672    38.1216 -9.990e-29
      6.834  44.450561     0.3624    13.2247     5.1811      6.780    28.7671    38.1215 -9.990e-29
      6.836  44.450787     0.3569    13.2249     5.1820      6.782    28.7671    38.1215 -9.990e-29
      6.846  44.451147     0.3690    13.2253     5.1793      6.792    28.7670    38.1215 -9.990e-29
      6.862  44.451484     0.3790    13.2256     5.1855      6.807    28.7669    38.1215 -9.990e-29
      6.883  44.451693     0.3469    13.2258     5.1850      6.828    28.7669    38.1215 -9.990e-29
      6.905  44.451772     0.3414    13.2259     5.1853      6.850    28.7668    38.1215 -9.990e-29
      6.925  44.451760     0.3325    13.2259     5.1794      6.870    28.7668    38.1214 -9.990e-29
      6.941  44.451691     0.3746    13.2258     5.1778      6.886    28.7668    38.1215 -9.990e-29
      6.950  44.451557     0.3724    13.2256     5.1739      6.895    28.7669    38.1215 -9.990e-29
      6.952  44.451319     0.3978    13.2254     5.1770      6.897    28.7670    38.1215 -9.990e-29
      6.946  44.450980     0.3624    13.2251     5.1747      6.891    28.7670    38.1215 -9.990e-29
      6.932  44.450685     0.3923    13.2249     5.1783      6.877    28.7670    38.1214 -9.990e-29
      6.913  44.450570     0.3735    13.2248     5.1740      6.858    28.7670    38.1214 -9.990e-29
      6.892  44.450589     0.3580    13.2248     5.1738      6.837    28.7670    38.1214 -9.990e-29
      6.871  44.450627     0.3602    13.2249     5.1748      6.816    28.7670    38.1214 -9.990e-29
      6.854  44.450694     0.3613    13.2251     5.1710      6.800    28.7668    38.1212 -9.990e-29
      6.843  44.450841     0.3547    13.2253     5.1697      6.789    28.7667    38.1212 -9.990e-29
      6.840  44.451068     0.3358    13.2256     5.1685      6.786    28.7666    38.1211 -9.990e-29
      6.844  44.451347     0.3801    13.2260     5.1687      6.790    28.7664    38.1210 -9.990e-29
      6.854  44.451621     0.3878    13.2264     5.1689      6.800    28.7662    38.1208 -9.990e-29
      6.866  44.451843     0.3657    13.2267     5.1729      6.811    28.7661    38.1207 -9.990e-29
      6.877  44.451999     0.3513    13.2269     5.1774      6.822    28.7660    38.1207 -9.990e-29
      6.887  44.452012     0.3392    13.2271     5.1773      6.832    28.7658    38.1205 -9.990e-29
      6.893  44.451820     0.3867    13.2270     5.1802      6.838    28.7658    38.1204 -9.990e-29
      6.896  44.451498     0.3701    13.2268     5.1771      6.841    28.7657    38.1203 -9.990e-29
      6.896  44.451178     0.3591    13.2266     5.1805      6.841    28.7657    38.1202 -9.990e-29
      6.894  44.450991     0.3602    13.2264     5.1727      6.839    28.7657    38.1202 -9.990e-29
      6.894  44.450999     0.3392    13.2264     5.1691      6.839    28.7658    38.1202 -9.990e-29
      6.895  44.451158     0.3668    13.2265     5.1697      6.840    28.7658    38.1203 -9.990e-29
      6.898  44.451408     0.4055    13.2267     5.1700      6.843    28.7658    38.1203 -9.990e-29
      6.902  44.451652     0.3746    13.2268     5.1750      6.847    28.7658    38.1204 -9.990e-29
      6.906  44.451785     0.3491    13.2269     5.1752      6.851    28.7658    38.1205 -9.990e-29
      6.908  44.451760     0.3491    13.2269     5.1793      6.853    28.7658    38.1204 -9.990e-29
      6.906  44.451611     0.3513    13.2268     5.1832      6.851    28.7658    38.1204 -9.990e-29
      6.899  44.451380     0.3558    13.2267     5.1878      6.844    28.7657    38.1203 -9.990e-29
      6.887  44.451123     0.3657    13.2266     5.1894      6.832    28.7656    38.1201 -9.990e-29
      6.871  44.450972     0.3668    13.2266     5.1867      6.816    28.7655    38.1200 -9.990e-29
      6.854  44.451011     0.3469    13.2268     5.1860      6.800    28.7654    38.1198 -9.990e-29
      6.839  44.451163     0.3558    13.2270     5.1862      6.785    28.7653    38.1198 -9.990e-29
      6.828  44.451396     0.3735    13.2274     5.1849      6.774    28.7651    38.1196 -9.990e-29
      6.825  44.451761     0.3845    13.2278     5.1809      6.771    28.7650    38.1196 -9.990e-29
      6.830  44.452340     0.3447    13.2284     5.1814      6.776    28.7648    38.1195 -9.990e-29
      6.843  44.453097     0.4288    13.2290     5.1809      6.789    28.7648    38.1196 -9.990e-29
      6.864  44.453830     0.3480    13.2296     5.1787      6.809    28.7647    38.1197 -9.990e-29
      6.888  44.454365     0.3414    13.2300     5.1776      6.833    28.7647    38.1198 -9.990e-29
      6.914  44.454685     0.5881    13.2303     5.1808      6.859    28.7646    38.1198 -9.990e-29
      6.936  44.454816     0.3558    13.2304     5.1807      6.881    28.7646    38.1198 -9.990e-29
      6.953  44.454804     0.4321    13.2304     5.1809      6.898    28.7646    38.1198 -9.990e-29
      6.963  44.454686     0.3314    13.2303     5.1814      6.908    28.7646    38.1198 -9.990e-29
      6.963  44.454424     0.3613    13.2301     5.1802      6.908    28.7646    38.1198 -9.990e-29
      6.954  44.454045     0.4354    13.2298     5.1813      6.899    28.7646    38.1197 -9.990e-29
      6.937  44.453722     0.3226    13.2296     5.1841      6.882    28.7646    38.1196 -9.990e-29
      6.915  44.453536     0.3591    13.2295     5.1823      6.860    28.7646    38.1195 -9.990e-29
      6.891  44.453439     0.3491    13.2295     5.1812      6.836    28.7645    38.1194 -9.990e-29
      6.868  44.453333     0.3502    13.2294     5.1839      6.813    28.7645    38.1195 -9.990e-29
      6.850  44.453200     0.3712    13.2294     5.1832      6.796    28.7644    38.1193 -9.990e-29
      6.837  44.453140     0.3392    13.2295     5.1909      6.783    28.7643    38.1192 -9.990e-29
      6.832  44.453198     0.3325    13.2295     5.1901      6.778    28.7643    38.1192 -9.990e-29
      6.834  44.453346     0.3347    13.2295     5.1918      6.780    28.7645    38.1194 -9.990e-29
      6.844  44.453597     0.3746    13.2296     5.1940      6.790    28.7645    38.1195 -9.990e-29
      6.859  44.453914     0.3392    13.2298     5.1929      6.804    28.7646    38.1196 -9.990e-29
      6.877  44.454172     0.3414    13.2299     5.1919      6.822    28.7647    38.1198 -9.990e-29
      6.894  44.454326     0.3425    13.2300     5.1859      6.839    28.7647    38.1198 -9.990e-29
      6.909  44.454378     0.3237    13.2301     5.1784      6.854    28.7646    38.1197 -9.990e-29
      6.920  44.454317     0.3613    13.2300     5.1751      6.865    28.7647    38.1198 -9.990e-29
      6.924  44.454140     0.3491    13.2299     5.1726      6.869    28.7646    38.1197 -9.990e-29
      6.923  44.453843     0.3491    13.2297     5.1705      6.868    28.7646    38.1196 -9.990e-29
      6.916  44.453506     0.3613    13.2294     5.1680      6.861    28.7646    38.1196 -9.990e-29
      6.907  44.453265     0.3480    13.2293     5.1635      6.852    28.7646    38.1195 -9.990e-29
      6.895  44.453162     0.3436    13.2292     5.1635      6.840    28.7646    38.1195 -9.990e-29
      6.884  44.453157     0.3336    13.2292     5.1641      6.829    28.7646    38.1195 -9.990e-29
      6.875  44.453214     0.3635    13.2293     5.1664      6.820    28.7645    38.1194 -9.990e-29
      6.868  44.453341     0.3790    13.2294     5.1653      6.813    28.7645    38.1195 -9.990e-29
      6.864  44.453558     0.3535    13.2296     5.1621      6.809    28.7645    38.1195 -9.990e-29
      6.862  44.453916     0.3668    13.2298     5.1659      6.807    28.7646    38.1196 -9.990e-29
      6.862  44.454501     0.3425    13.2301     5.1693      6.807    28.7647    38.1199 -9.990e-29
      6.863  44.455269     0.3812    13.2304     5.1696      6.808    28.7650    38.1203 -9.990e-29
      6.865  44.456057     0.3491    13.2307     5.1738      6.810    28.7653    38.1208 -9.990e-29
      6.868  44.456689     0.3204    13.2310     5.1769      6.813    28.7655    38.1211 -9.990e-29
      6.871  44.457085     0.3469    13.2311     5.1812      6.816    28.7656    38.1214 -9.990e-29
      6.874  44.457321     0.3558    13.2312     5.1848      6.819    28.7657    38.1215 -9.990e-29
      6.879  44.457502     0.3558    13.2313     5.1820      6.824    28.7658    38.1215 -9.990e-29
      6.885  44.457730     0.3469    13.2314     5.1847      6.830    28.7658    38.1217 -9.990e-29
      6.891  44.458029     0.3701    13.2316     5.1831      6.836    28.7659    38.1217 -9.990e-29
      6.898  44.458298     0.3447    13.2318     5.1841      6.843    28.7659    38.1218 -9.990e-29
      6.905  44.458482     0.3668    13.2319     5.1830      6.850    28.7659    38.1219 -9.990e-29
      6.911  44.458564     0.3370    13.2320     5.1832      6.856    28.7658    38.1219 -9.990e-29
      6.915  44.458531     0.3469    13.2320     5.1769      6.860    28.7658    38.1218 -9.990e-29
      6.915  44.458388     0.3535    13.2320     5.1785      6.860    28.7657    38.1217 -9.990e-29
      6.913  44.458107     0.4199    13.2318     5.1777      6.858    28.7657    38.1216 -9.990e-29
      6.910  44.457785     0.3724    13.2317     5.1759      6.855    28.7656    38.1214 -9.990e-29
      6.906  44.457585     0.3370    13.2315     5.1725      6.851    28.7656    38.1214 -9.990e-29
      6.902  44.457569     0.3469    13.2315     5.1727      6.847    28.7656    38.1214 -9.990e-29
      6.901  44.457666     0.3812    13.2315     5.1711      6.846    28.7657    38.1215 -9.990e-29
      6.901  44.457841     0.3779    13.2316     5.1741      6.846    28.7657    38.1216 -9.990e-29
      6.903  44.458038     0.3580    13.2317     5.1784      6.848    28.7658    38.1216 -9.990e-29
      6.906  44.458176     0.4055    13.2318     5.1837      6.851    28.7658    38.1217 -9.990e-29
      6.907  44.458216     0.3701    13.2319     5.1793      6.852    28.7657    38.1216 -9.990e-29
      6.906  44.458103     0.3912    13.2318     5.1804      6.851    28.7657    38.1216 -9.990e-29
      6.903  44.457771     0.3558    13.2316     5.1783      6.848    28.7657    38.1215 -9.990e-29
      6.897  44.457189     0.3657    13.2312     5.1784      6.842    28.7656    38.1213 -9.990e-29
      6.890  44.456411     0.3679    13.2308     5.1783      6.835    28.7654    38.1210 -9.990e-29
      6.883  44.455507     0.3735    13.2303     5.1746      6.828    28.7653    38.1206 -9.990e-29
      6.876  44.454516     0.3679    13.2298     5.1761      6.821    28.7650    38.1202 -9.990e-29
      6.872  44.453569     0.3701    13.2293     5.1759      6.817    28.7648    38.1198 -9.990e-29
      6.870  44.452853     0.3591    13.2289     5.1812      6.815    28.7647    38.1195 -9.990e-29
      6.871  44.452404     0.3679    13.2286     5.1779      6.816    28.7646    38.1194 -9.990e-29
      6.875  44.452211     0.3370    13.2284     5.1775      6.820    28.7647    38.1194 -9.990e-29
      6.880  44.452331     0.3558    13.2285     5.1793      6.825    28.7647    38.1194 -9.990e-29
      6.886  44.452645     0.3469    13.2286     5.1772      6.831    28.7648    38.1196 -9.990e-29
      6.891  44.452897     0.3524    13.2287     5.1780      6.836    28.7649    38.1197 -9.990e-29
      6.894  44.453031     0.4133    13.2287     5.1766      6.839    28.7650    38.1199 -9.990e-29
      6.896  44.453091     0.3613    13.2287     5.1769      6.841    28.7650    38.1199 -9.990e-29
      6.897  44.452989     0.3679    13.2285     5.1802      6.842    28.7652    38.1200 -9.990e-29
      6.897  44.452733     0.3701    13.2283     5.1747      6.842    28.7652    38.1200 -9.990e-29
      6.897  44.452441     0.3845    13.2281     5.1770      6.842    28.7651    38.1199 -9.990e-29
      6.897  44.452118     0.4199    13.2278     5.1773      6.842    28.7652    38.1199 -9.990e-29
      6.898  44.451718     0.3801    13.2275     5.1811      6.843    28.7652    38.1198 -9.990e-29
      6.900  44.451297     0.3480    13.2272     5.1817      6.845    28.7652    38.1197 -9.990e-29
      6.902  44.450960     0.3524    13.2269     5.1797      6.847    28.7652    38.1197 -9.990e-29
      6.904  44.450755     0.3646    13.2267     5.1765      6.849    28.7653    38.1197 -9.990e-29
      6.906  44.450625     0.3790    13.2265     5.1734      6.851    28.7654    38.1197 -9.990e-29
      6.907  44.450499     0.3469    13.2263     5.1764      6.852    28.7655    38.1198 -9.990e-29
      6.907  44.450365     0.3768    13.2262     5.1761      6.852    28.7655    38.1198 -9.990e-29
      6.904  44.450171     0.3679    13.2260     5.1720      6.849    28.7655    38.1198 -9.990e-29
      6.900  44.449901     0.3602    13.2258     5.1739      6.845    28.7655    38.1198 -9.990e-29
      6.895  44.449605     0.3580    13.2256     5.1796      6.840    28.7655    38.1197 -9.990e-29
      6.888  44.449362     0.3801    13.2254     5.1793      6.833    28.7655    38.1196 -9.990e-29
      6.882  44.449272     0.3679    13.2253     5.1810      6.827    28.7656    38.1197 -9.990e-29
      6.878  44.449412     0.3347    13.2253     5.1807      6.823    28.7657    38.1198 -9.990e-29
      6.875  44.449757     0.3657    13.2255     5.1817      6.820    28.7657    38.1199 -9.990e-29
      6.875  44.450174     0.3580    13.2258     5.1806      6.820    28.7657    38.1200 -9.990e-29
      6.878  44.450545     0.3469    13.2261     5.1835      6.823    28.7657    38.1201 -9.990e-29
      6.883  44.450864     0.3403    13.2264     5.1826      6.828    28.7657    38.1201 -9.990e-29
      6.891  44.451138     0.3779    13.2266     5.1757      6.836    28.7657    38.1201 -9.990e-29
      6.900  44.451343     0.3679    13.2268     5.1734      6.845    28.7656    38.1201 -9.990e-29
      6.910  44.451452     0.3901    13.2269     5.1753      6.855    28.7656    38.1201 -9.990e-29
      6.918  44.451439     0.3524    13.2270     5.1730      6.863    28.7655    38.1200 -9.990e-29
      6.924  44.451292     0.3281    13.2269     5.1749      6.869    28.7655    38.1200 -9.990e-29
      6.927  44.451015     0.3347    13.2267     5.1738      6.872    28.7655    38.1199 -9.990e-29
      6.926  44.450615     0.3303    13.2265     5.1708      6.871    28.7654    38.1197 -9.990e-29
      6.921  44.450163     0.3889    13.2262     5.1668      6.866    28.7653    38.1196 -9.990e-29
      6.913  44.449788     0.3613    13.2260     5.1667      6.858    28.7652    38.1194 -9.990e-29
      6.902  44.449567     0.3901    13.2259     5.1671      6.847    28.7652    38.1193 -9.990e-29
      6.891  44.449502     0.3370    13.2259     5.1714      6.836    28.7651    38.1193 -9.990e-29
      6.881  44.449534     0.3524    13.2260     5.1699      6.826    28.7651    38.1192 -9.990e-29
      6.873  44.449602     0.3746    13.2261     5.1708      6.818    28.7650    38.1192 -9.990e-29
      6.868  44.449703     0.3602    13.2263     5.1662      6.813    28.7649    38.1191 -9.990e-29
      6.867  44.449818     0.4022    13.2264     5.1731      6.812    28.7649    38.1191 -9.990e-29
      6.868  44.449912     0.3823    13.2266     5.1749      6.813    28.7647    38.1190 -9.990e-29
      6.874  44.449979     0.3735    13.2267     5.1699      6.819    28.7647    38.1189 -9.990e-29
      6.881  44.450058     0.3812    13.2269     5.1718      6.826    28.7646    38.1188 -9.990e-29
      6.890  44.450114     0.3458    13.2270     5.1726      6.835    28.7645    38.1188 -9.990e-29
      6.898  44.450125     0.3524    13.2270     5.1787      6.843    28.7645    38.1188 -9.990e-29
      6.904  44.450108     0.3535    13.2271     5.1832      6.849    28.7644    38.1186 -9.990e-29
      6.908  44.450018     0.3491    13.2270     5.1871      6.853    28.7644    38.1187 -9.990e-29
      6.909  44.449821     0.3513    13.2269     5.1889      6.854    28.7644    38.1186 -9.990e-29
      6.907  44.449543     0.3458    13.2267     5.1862      6.852    28.7644    38.1185 -9.990e-29
      6.903  44.449297     0.4033    13.2265     5.1855      6.848    28.7644    38.1185 -9.990e-29
      6.897  44.449161     0.3270    13.2264     5.1844      6.842    28.7644    38.1184 -9.990e-29
      6.892  44.449156     0.3159    13.2264     5.1837      6.837    28.7644    38.1184 -9.990e-29
      6.888  44.449261     0.3901    13.2265     5.1790      6.833    28.7644    38.1184 -9.990e-29
      6.886  44.449402     0.3558    13.2266     5.1807      6.831    28.7644    38.1185 -9.990e-29
      6.887  44.449537     0.3215    13.2268     5.1844      6.832    28.7643    38.1184 -9.990e-29
      6.889  44.449677     0.3248    13.2271     5.1827      6.834    28.7641    38.1182 -9.990e-29
      6.894  44.449830     0.3447    13.2273     5.1832      6.839    28.7640    38.1182 -9.990e-29
      6.899  44.449984     0.3226    13.2275     5.1812      6.844    28.7639    38.1181 -9.990e-29
      6.903  44.450116     0.3215    13.2275     5.1816      6.848    28.7640    38.1183 -9.990e-29
      6.905  44.450250     0.3347    13.2275     5.1798      6.850    28.7641    38.1184 -9.990e-29
      6.905  44.450359     0.3569    13.2274     5.1803      6.850    28.7643    38.1186 -9.990e-29
      6.901  44.450332     0.3347    13.2273     5.1754      6.846    28.7644    38.1187 -9.990e-29
      6.896  44.450170     0.3801    13.2272     5.1743      6.841    28.7643    38.1186 -9.990e-29
      6.890  44.450110     0.3956    13.2271     5.1729      6.835    28.7644    38.1187 -9.990e-29
      6.884  44.450325     0.3657    13.2271     5.1746      6.829    28.7646    38.1189 -9.990e-29
      6.879  44.450693     0.3226    13.2272     5.1719      6.824    28.7647    38.1191 -9.990e-29
      6.877  44.450991     0.3181    13.2273     5.1793      6.822    28.7649    38.1193 -9.990e-29
      6.876  44.451206     0.3204    13.2275     5.1798      6.821    28.7648    38.1193 -9.990e-29
      6.879  44.451470     0.3115    13.2276     5.1790      6.824    28.7649    38.1195 -9.990e-29
      6.883  44.451879     0.3978    13.2278     5.1836      6.828    28.7650    38.1197 -9.990e-29
      6.889  44.452420     0.3524    13.2280     5.1869      6.834    28.7652    38.1200 -9.990e-29
      6.895  44.452964     0.3303    13.2282     5.1853      6.840    28.7654    38.1203 -9.990e-29
      6.902  44.453386     0.3558    13.2283     5.1890      6.847    28.7656    38.1206 -9.990e-29
      6.908  44.453674     0.3137    13.2283     5.1901      6.853    28.7659    38.1209 -9.990e-29
      6.912  44.453823     0.3547    13.2283     5.1885      6.857    28.7660    38.1210 -9.990e-29
      6.913  44.453754     0.3724    13.2283     5.1873      6.858    28.7659    38.1209 -9.990e-29
      6.911  44.453476     0.3248    13.2281     5.1854      6.856    28.7659    38.1209 -9.990e-29
      6.905  44.453119     0.3358    13.2279     5.1784      6.850    28.7658    38.1207 -9.990e-29
      6.896  44.452750     0.3226    13.2278     5.1784      6.841    28.7657    38.1205 -9.990e-29
      6.885  44.452440     0.3370    13.2276     5.1697      6.830    28.7656    38.1204 -9.990e-29
      6.876  44.452294     0.3336    13.2276     5.1649      6.821    28.7655    38.1203 -9.990e-29
      6.869  44.452305     0.3347    13.2276     5.1590      6.814    28.7655    38.1203 -9.990e-29
      6.867  44.452382     0.3303    13.2276     5.1619      6.812    28.7656    38.1203 -9.990e-29
      6.871  44.452454     0.3580    13.2276     5.1600      6.816    28.7657    38.1204 -9.990e-29
      6.880  44.452526     0.3657    13.2277     5.1601      6.825    28.7656    38.1204 -9.990e-29
      6.892  44.452550     0.3325    13.2277     5.1664      6.837    28.7656    38.1204 -9.990e-29
      6.906  44.452494     0.3414    13.2277     5.1698      6.851    28.7656    38.1203 -9.990e-29
      6.917  44.452395     0.3923    13.2276     5.1767      6.862    28.7656    38.1203 -9.990e-29
      6.925  44.452268     0.3513    13.2275     5.1825      6.870    28.7656    38.1203 -9.990e-29
      6.926  44.452076     0.3580    13.2273     5.1816      6.871    28.7657    38.1203 -9.990e-29
      6.922  44.451830     0.3403    13.2271     5.1854      6.867    28.7657    38.1203 -9.990e-29
      6.913  44.451599     0.3580    13.2270     5.1870      6.858    28.7656    38.1202 -9.990e-29
      6.902  44.451423     0.3580    13.2269     5.1844      6.847    28.7656    38.1201 -9.990e-29
      6.890  44.451277     0.3347    13.2268     5.1823      6.835    28.7656    38.1201 -9.990e-29
      6.881  44.451150     0.3469    13.2268     5.1778      6.826    28.7655    38.1200 -9.990e-29
      6.876  44.451050     0.3535    13.2268     5.1703      6.821    28.7654    38.1199 -9.990e-29
      6.876  44.450991     0.3845    13.2268     5.1669      6.821    28.7654    38.1198 -9.990e-29
      6.879  44.451017     0.3392    13.2269     5.1670      6.824    28.7653    38.1197 -9.990e-29
      6.884  44.451145     0.3746    13.2270     5.1720      6.829    28.7653    38.1198 -9.990e-29
      6.890  44.451329     0.3724    13.2271     5.1749      6.835    28.7653    38.1198 -9.990e-29
      6.895  44.451528     0.3635    13.2272     5.1800      6.840    28.7654    38.1199 -9.990e-29
      6.897  44.451722     0.3381    13.2273     5.1840      6.842    28.7654    38.1200 -9.990e-29
      6.896  44.451852     0.3701    13.2273     5.1856      6.841    28.7655    38.1201 -9.990e-29
      6.893  44.451983     0.3513    13.2274     5.1848      6.838    28.7655    38.1202 -9.990e-29
      6.889  44.452361     0.3259    13.2275     5.1820      6.834    28.7657    38.1204 -9.990e-29
      6.886  44.453111     0.3281    13.2278     5.1825      6.831    28.7659    38.1208 -9.990e-29
      6.885  44.454131     0.3370    13.2283     5.1812      6.830    28.7662    38.1213 -9.990e-29
      6.886  44.455372     0.3392    13.2289     5.1843      6.831    28.7665    38.1219 -9.990e-29
      6.889  44.456672     0.3414    13.2294     5.1838      6.834    28.7670    38.1227 -9.990e-29
      6.892  44.457731     0.3104    13.2298     5.1834      6.837    28.7674    38.1233 -9.990e-29
      6.893  44.458383     0.3602    13.2301     5.1844      6.838    28.7676    38.1236 -9.990e-29
      6.893  44.458623     0.3701    13.2301     5.1848      6.838    28.7678    38.1238 -9.990e-29
      6.890  44.458532     0.3502    13.2300     5.1800      6.835    28.7678    38.1238 -9.990e-29
      6.884  44.458210     0.3469    13.2297     5.1780      6.829    28.7679    38.1238 -9.990e-29
      6.877  44.457845     0.3746    13.2295     5.1766      6.822    28.7678    38.1237 -9.990e-29
      6.870  44.457695     0.3613    13.2294     5.1750      6.815    28.7678    38.1236 -9.990e-29
      6.865  44.457895     0.3613    13.2294     5.1744      6.810    28.7679    38.1238 -9.990e-29
      6.863  44.458388     0.4155    13.2297     5.1732      6.808    28.7680    38.1240 -9.990e-29
