       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
     46.853  44.771958     0.3635    13.3929     5.0524     46.476    28.8269    38.2427 0.0000e+00
     46.962  44.772200     0.3657    13.3931     5.0535     46.584    28.8269    38.2426 0.0000e+00
     47.065  44.772428     0.3845    13.3933     5.0549     46.686    28.8268    38.2426 0.0000e+00
     47.163  44.772633     0.3889    13.3934     5.0541     46.783    28.8269    38.2427 0.0000e+00
     47.254  44.772812     0.3724    13.3936     5.0516     46.874    28.8268    38.2426 0.0000e+00
     47.338  44.772958     0.3613    13.3937     5.0507     46.957    28.8267    38.2426 0.0000e+00
     47.414  44.773067     0.3779    13.3938     5.0539     47.032    28.8267    38.2426 0.0000e+00
     47.480  44.773117     0.3469    13.3938     5.0521     47.098    28.8267    38.2426 -9.990e-29
     47.536  44.773094     0.3845    13.3938     5.0542     47.153    28.8267    38.2425 -9.990e-29
     47.581  44.772969     0.3701    13.3937     5.0532     47.198    28.8267    38.2425 -9.990e-29
     47.615  44.772703     0.3679    13.3935     5.0517     47.232    28.8267    38.2424 -9.990e-29
     47.641  44.772298     0.3657    13.3932     5.0529     47.258    28.8266    38.2423 -9.990e-29
     47.661  44.771847     0.4055    13.3929 -9.990e-29     47.277    28.8266    38.2422 -9.990e-29
     47.679  44.771465     0.3690    13.3926 -9.990e-29     47.295    28.8266    38.2421 -9.990e-29
     47.698  44.771253     0.3690    13.3925 -9.990e-29     47.314    28.8265    38.2420 -9.990e-29
     47.720  44.771293     0.3558    13.3926 -9.990e-29     47.336    28.8265    38.2419 -9.990e-29
     47.746  44.771619     0.3480    13.3928 -9.990e-29     47.362    28.8265    38.2420 -9.990e-29
     47.774  44.772144     0.3724    13.3931 -9.990e-29     47.389    28.8266    38.2422 -9.990e-29
     47.803  44.772669     0.3679    13.3934 -9.990e-29     47.418    28.8267    38.2424 -9.990e-29
     47.831  44.773105     0.3724    13.3937 -9.990e-29     47.446    28.8267    38.2425 -9.990e-29
     47.855  44.773432     0.3657    13.3939 -9.990e-29     47.470    28.8267    38.2426 -9.990e-29
     47.873  44.773607     0.3801    13.3940 -9.990e-29     47.488    28.8268    38.2427 -9.990e-29
     47.884  44.772569     0.3735 -9.990e-29 -9.990e-29     47.499 -9.990e-29 -9.990e-29 -9.990e-29
     47.888  44.772580     0.3635 -9.990e-29 -9.990e-29     47.503 -9.990e-29 -9.990e-29 -9.990e-29
